;cam:dataFim;cam:dataInicio;cam:descricaoCausaFimExercicio;cam:idCadastroParlamentarAnterior;cam:idCausaFimExercicio;cam:siglaUFRepresentacao;cam:situacaoExercicio;org:hasMember;org:role;slp:resource_uri_x;cam:dataFalecimento;cam:dataNascimento;cam:email;cam:ideCadastro;cam:nomeCivil;cam:nomeParlamentarAtual;cam:nomeProfissao;cam:sexo;slp:old_resource_uri;slp:resource_uri_y
546;2016-07-14;2015-02-01;Licença Conjunta Consecutiva;;20;GO;Titular;58e2bf6c-84fb-41f3-84c9-76d8b556cfaa;b27beba7-ca02-4041-a9e0-1793bcd141fe;31ffc9ed-7df3-411c-9af9-4a6b7eeaf921;;1978-02-06;dep.heulercruvinel@camara.gov.br;160596;HEULER ABREU CRUVINEL;HEULER CRUVINEL;;M;6ace5ec16595e56210cb85b5ef0e5bc3;58e2bf6c-84fb-41f3-84c9-76d8b556cfaa
547;;2016-11-12;;;;GO;Titular;58e2bf6c-84fb-41f3-84c9-76d8b556cfaa;b27beba7-ca02-4041-a9e0-1793bcd141fe;26f66f77-db4c-4548-b43f-e8e449718426;;1978-02-06;dep.heulercruvinel@camara.gov.br;160596;HEULER ABREU CRUVINEL;HEULER CRUVINEL;;M;6ace5ec16595e56210cb85b5ef0e5bc3;58e2bf6c-84fb-41f3-84c9-76d8b556cfaa
548;2016-08-01;2015-02-01;Licença Conjunta Consecutiva;;20;PB;Titular;11ca38d7-57e5-42ef-8b4e-bab13fdd6f55;b27beba7-ca02-4041-a9e0-1793bcd141fe;e0465389-ce17-48e8-afba-601e78e33268;;1970-07-17;dep.venezianovitaldorego@camara.gov.br;178913;VENEZIANO VITAL DO RÊGO SEGUNDO NETO;VENEZIANO VITAL DO RÊGO;Advogado(a);M;d39b89ee6c26dc7ef6f0437c1f9b70fd;11ca38d7-57e5-42ef-8b4e-bab13fdd6f55
549;;2016-11-30;;;;PB;Titular;11ca38d7-57e5-42ef-8b4e-bab13fdd6f55;b27beba7-ca02-4041-a9e0-1793bcd141fe;20e2a229-9c46-46f2-bc42-e18616cc533c;;1970-07-17;dep.venezianovitaldorego@camara.gov.br;178913;VENEZIANO VITAL DO RÊGO SEGUNDO NETO;VENEZIANO VITAL DO RÊGO;Advogado(a);M;d39b89ee6c26dc7ef6f0437c1f9b70fd;11ca38d7-57e5-42ef-8b4e-bab13fdd6f55
550;2016-08-23;2015-02-01;Licença Conjunta Consecutiva;;20;MT;Titular;e7ce3093-286d-4ca8-8f85-fa19217aa8d7;b27beba7-ca02-4041-a9e0-1793bcd141fe;9ae60ffb-9c04-4c4e-bb5f-88d7e6801a58;;1961-04-30;dep.professorvictoriogalli@camara.gov.br;148134;VICTORIO GALLI FILHO;PROFESSOR VICTÓRIO GALLI;;M;76806d1fc0f06eb5839dab8a1347f582;e7ce3093-286d-4ca8-8f85-fa19217aa8d7
551;;2016-12-22;;;;MT;Titular;e7ce3093-286d-4ca8-8f85-fa19217aa8d7;b27beba7-ca02-4041-a9e0-1793bcd141fe;6d128ff4-c70f-4af7-821d-129f409137f1;;1961-04-30;dep.professorvictoriogalli@camara.gov.br;148134;VICTORIO GALLI FILHO;PROFESSOR VICTÓRIO GALLI;;M;76806d1fc0f06eb5839dab8a1347f582;e7ce3093-286d-4ca8-8f85-fa19217aa8d7
552;2016-10-03;2015-02-01;Licença Conjunta Consecutiva;;20;SP;Titular;342a8276-50da-46be-9228-537a00874bef;b27beba7-ca02-4041-a9e0-1793bcd141fe;8b961335-add7-4308-bcb9-b33d0f720b10;;1940-06-23;dep.sergioreis@camara.gov.br;178991;SERGIO BAVINI;SÉRGIO REIS;Cantor;M;c719b326f3e6b8f651b87e8f115c7cab;342a8276-50da-46be-9228-537a00874bef
553;;2017-02-01;;;;SP;Titular;342a8276-50da-46be-9228-537a00874bef;b27beba7-ca02-4041-a9e0-1793bcd141fe;50046042-9cc0-4200-a2f3-9fcb269a9a73;;1940-06-23;dep.sergioreis@camara.gov.br;178991;SERGIO BAVINI;SÉRGIO REIS;Cantor;M;c719b326f3e6b8f651b87e8f115c7cab;342a8276-50da-46be-9228-537a00874bef
554;2017-01-01;2015-02-01;Secretário de Prefeitura de Capital;;13;RJ;Titular;91e508be-bab8-4686-bc32-2c5178405167;b27beba7-ca02-4041-a9e0-1793bcd141fe;998ddc00-3919-4be0-8b9f-334976a314e5;;1970-10-20;dep.indiodacosta@camara.gov.br;141389;ANTONIO PEDRO INDIO DA COSTA;INDIO DA COSTA;Advogado(a);M;50e64bca91f6d6cc5e785ec0fc75e78b;91e508be-bab8-4686-bc32-2c5178405167
555;;2018-02-02;;;;RJ;Titular;91e508be-bab8-4686-bc32-2c5178405167;b27beba7-ca02-4041-a9e0-1793bcd141fe;f0865cf7-259e-4915-84a2-b1f7d646e3d0;;1970-10-20;dep.indiodacosta@camara.gov.br;141389;ANTONIO PEDRO INDIO DA COSTA;INDIO DA COSTA;Advogado(a);M;50e64bca91f6d6cc5e785ec0fc75e78b;91e508be-bab8-4686-bc32-2c5178405167
556;2017-01-01;2015-02-01;Secretário de Prefeitura de Capital;;13;RJ;Titular;fc4550f3-352f-432e-89da-03fac90e4425;b27beba7-ca02-4041-a9e0-1793bcd141fe;0b707348-7ec1-4af2-8ab6-5427e12acbbe;;1951-06-08;dep.luizcarlosramos@camara.gov.br;178802;LUIZ CARLOS RAMOS;LUIZ CARLOS RAMOS ;;M;880451d9062b3861975e276c0e51e200;fc4550f3-352f-432e-89da-03fac90e4425
557;;2017-03-07;;;;RJ;Titular;fc4550f3-352f-432e-89da-03fac90e4425;b27beba7-ca02-4041-a9e0-1793bcd141fe;5bdd9bd0-a642-4ba5-b948-64deb253c908;;1951-06-08;dep.luizcarlosramos@camara.gov.br;178802;LUIZ CARLOS RAMOS;LUIZ CARLOS RAMOS ;;M;880451d9062b3861975e276c0e51e200;fc4550f3-352f-432e-89da-03fac90e4425
558;2017-02-03;2015-02-01;Ministro de Estado;;11;BA;Titular;de8cd968-9981-4bce-9d0e-db4596a949b1;b27beba7-ca02-4041-a9e0-1793bcd141fe;c8628173-9e36-444f-afbd-c578becabcdf;;1948-03-12;dep.antonioimbassahy@camara.gov.br;160530;ANTONIO JOSÉ IMBASSAHY DA SILVA;ANTONIO IMBASSAHY;;M;734e8973b6fbcf0fc75fe93e28e52c9f;de8cd968-9981-4bce-9d0e-db4596a949b1
559;2017-08-03;2017-08-02;Ministro de Estado;;11;BA;Titular;de8cd968-9981-4bce-9d0e-db4596a949b1;b27beba7-ca02-4041-a9e0-1793bcd141fe;ff0b8582-38e7-4f15-adc6-fb2dd9f41ff2;;1948-03-12;dep.antonioimbassahy@camara.gov.br;160530;ANTONIO JOSÉ IMBASSAHY DA SILVA;ANTONIO IMBASSAHY;;M;734e8973b6fbcf0fc75fe93e28e52c9f;de8cd968-9981-4bce-9d0e-db4596a949b1
560;2017-10-26;2017-10-20;Ministro de Estado;;11;BA;Titular;de8cd968-9981-4bce-9d0e-db4596a949b1;b27beba7-ca02-4041-a9e0-1793bcd141fe;ca5782c9-0e89-4133-930a-72b4c07faa85;;1948-03-12;dep.antonioimbassahy@camara.gov.br;160530;ANTONIO JOSÉ IMBASSAHY DA SILVA;ANTONIO IMBASSAHY;;M;734e8973b6fbcf0fc75fe93e28e52c9f;de8cd968-9981-4bce-9d0e-db4596a949b1
561;;2017-12-14;;;;BA;Titular;de8cd968-9981-4bce-9d0e-db4596a949b1;b27beba7-ca02-4041-a9e0-1793bcd141fe;c95392a3-f7e1-4d29-846b-055a85a65c43;;1948-03-12;dep.antonioimbassahy@camara.gov.br;160530;ANTONIO JOSÉ IMBASSAHY DA SILVA;ANTONIO IMBASSAHY;;M;734e8973b6fbcf0fc75fe93e28e52c9f;de8cd968-9981-4bce-9d0e-db4596a949b1
562;2017-03-07;2015-02-01;Ministro de Estado;;11;PR;Titular;15cc9ebe-4be5-47d4-ba36-ce573388ed2f;b27beba7-ca02-4041-a9e0-1793bcd141fe;9843b0fb-e81f-4ef2-bce0-811daab1c8b3;;1948-05-23;dep.osmarserraglio@camara.gov.br;73463;OSMAR JOSÉ SERRAGLIO;OSMAR SERRAGLIO;Advogado(a), Professor Universitário;M;b683fed21bc97cfb97dee76415fe677c;15cc9ebe-4be5-47d4-ba36-ce573388ed2f
563;;2017-06-01;;;;PR;Titular;15cc9ebe-4be5-47d4-ba36-ce573388ed2f;b27beba7-ca02-4041-a9e0-1793bcd141fe;79d00ee1-646b-47a6-b41d-503cb717097b;;1948-05-23;dep.osmarserraglio@camara.gov.br;73463;OSMAR JOSÉ SERRAGLIO;OSMAR SERRAGLIO;Advogado(a), Professor Universitário;M;b683fed21bc97cfb97dee76415fe677c;15cc9ebe-4be5-47d4-ba36-ce573388ed2f
564;2017-04-11;2015-02-01;Licença Conjunta Consecutiva;;20;MG;Titular;807a236c-3ddd-47e1-915d-aa5cdb3cb96d;b27beba7-ca02-4041-a9e0-1793bcd141fe;e46f1b7f-7c60-4114-8aad-1a4f874ca5de;;1954-09-30;dep.marioheringer@camara.gov.br;74158;MÁRIO LÚCIO HERINGER;MÁRIO HERINGER;;M;64ef5702c6373204ada199f23dec9970;807a236c-3ddd-47e1-915d-aa5cdb3cb96d
565;;2017-08-19;;;;MG;Titular;807a236c-3ddd-47e1-915d-aa5cdb3cb96d;b27beba7-ca02-4041-a9e0-1793bcd141fe;667f9788-0cbd-46f9-9274-7ed455bd9122;;1954-09-30;dep.marioheringer@camara.gov.br;74158;MÁRIO LÚCIO HERINGER;MÁRIO HERINGER;;M;64ef5702c6373204ada199f23dec9970;807a236c-3ddd-47e1-915d-aa5cdb3cb96d
566;2017-07-06;2015-02-01;Licença Conjunta Consecutiva;;20;MT;Titular;568d7a8a-555a-4879-b6a1-0829fbb6a346;b27beba7-ca02-4041-a9e0-1793bcd141fe;d941e14b-5410-4efd-93c1-a9942ee4dbe6;;1971-11-24;dep.valtenirpereira@camara.gov.br;141552;VALTENIR LUIZ PEREIRA;VALTENIR PEREIRA;;M;719054fd4c37bf24f18e74664bfad1fa;568d7a8a-555a-4879-b6a1-0829fbb6a346
567;;2017-11-04;;;;MT;Titular;568d7a8a-555a-4879-b6a1-0829fbb6a346;b27beba7-ca02-4041-a9e0-1793bcd141fe;aaa04385-5fd1-4dd2-bb8e-1689bf74ce12;;1971-11-24;dep.valtenirpereira@camara.gov.br;141552;VALTENIR LUIZ PEREIRA;VALTENIR PEREIRA;;M;719054fd4c37bf24f18e74664bfad1fa;568d7a8a-555a-4879-b6a1-0829fbb6a346
568;2017-10-30;2015-02-01;Licença Conjunta Consecutiva;;20;MT;Titular;f3f2d5e3-8106-4a16-aebe-905f54f0d139;b27beba7-ca02-4041-a9e0-1793bcd141fe;c96d4e4f-472c-49f5-9b7c-e3ef022587ef;;1956-02-05;dep.adiltonsachetti@camara.gov.br;178903;ADILTON DOMINGOS SACHETTI;ADILTON SACHETTI;Arquiteto;M;d2488aea4c792db37a71ef88be6c75f7;f3f2d5e3-8106-4a16-aebe-905f54f0d139
569;;2018-02-28;;;;MT;Titular;f3f2d5e3-8106-4a16-aebe-905f54f0d139;b27beba7-ca02-4041-a9e0-1793bcd141fe;f0651305-4385-40f4-9b80-be481c0eb009;;1956-02-05;dep.adiltonsachetti@camara.gov.br;178903;ADILTON DOMINGOS SACHETTI;ADILTON SACHETTI;Arquiteto;M;d2488aea4c792db37a71ef88be6c75f7;f3f2d5e3-8106-4a16-aebe-905f54f0d139
570;2015-02-24;2015-02-03;Afastamento;141391;53;SP;Suplente;29456ec9-b5a6-42c6-a31a-5a60160aa27e;b27beba7-ca02-4041-a9e0-1793bcd141fe;82619b33-86a3-4b69-a226-c69698b3cb96;;1973-09-16;dep.marceloaguiar@camara.gov.br;160660;MARCELO THEODORO DE AGUIAR;MARCELO AGUIAR;;M;799d94699c9d8a873e31aec41d5dec0f;29456ec9-b5a6-42c6-a31a-5a60160aa27e
571;2015-07-07;2015-03-03;Afastamento;178979;53;SP;Suplente;29456ec9-b5a6-42c6-a31a-5a60160aa27e;b27beba7-ca02-4041-a9e0-1793bcd141fe;548e840d-2ded-47f3-8194-8759ef40e98b;;1973-09-16;dep.marceloaguiar@camara.gov.br;160660;MARCELO THEODORO DE AGUIAR;MARCELO AGUIAR;;M;799d94699c9d8a873e31aec41d5dec0f;29456ec9-b5a6-42c6-a31a-5a60160aa27e
572;2015-10-19;2015-07-14;Afastamento;88950;53;SP;Suplente;29456ec9-b5a6-42c6-a31a-5a60160aa27e;b27beba7-ca02-4041-a9e0-1793bcd141fe;95385ece-ec18-4feb-8d10-6e73657ac01c;;1973-09-16;dep.marceloaguiar@camara.gov.br;160660;MARCELO THEODORO DE AGUIAR;MARCELO AGUIAR;;M;799d94699c9d8a873e31aec41d5dec0f;29456ec9-b5a6-42c6-a31a-5a60160aa27e
573;2016-04-14;2015-10-21;Afastamento;88950;53;SP;Suplente;29456ec9-b5a6-42c6-a31a-5a60160aa27e;b27beba7-ca02-4041-a9e0-1793bcd141fe;ae7eeccb-0086-4e4a-af82-ca516e88cac1;;1973-09-16;dep.marceloaguiar@camara.gov.br;160660;MARCELO THEODORO DE AGUIAR;MARCELO AGUIAR;;M;799d94699c9d8a873e31aec41d5dec0f;29456ec9-b5a6-42c6-a31a-5a60160aa27e
574;2016-10-19;2016-04-19;Afastamento;88950;53;SP;Suplente;29456ec9-b5a6-42c6-a31a-5a60160aa27e;b27beba7-ca02-4041-a9e0-1793bcd141fe;043c6d6e-caac-4ff3-8bac-b81bb010ca57;;1973-09-16;dep.marceloaguiar@camara.gov.br;160660;MARCELO THEODORO DE AGUIAR;MARCELO AGUIAR;;M;799d94699c9d8a873e31aec41d5dec0f;29456ec9-b5a6-42c6-a31a-5a60160aa27e
575;2017-10-19;2016-10-21;Afastamento;88950;53;SP;Suplente;29456ec9-b5a6-42c6-a31a-5a60160aa27e;b27beba7-ca02-4041-a9e0-1793bcd141fe;ea11b4b3-876d-415a-a13b-6ccb84c398ad;;1973-09-16;dep.marceloaguiar@camara.gov.br;160660;MARCELO THEODORO DE AGUIAR;MARCELO AGUIAR;;M;799d94699c9d8a873e31aec41d5dec0f;29456ec9-b5a6-42c6-a31a-5a60160aa27e
576;;2017-10-23;;178990;;SP;Suplente;29456ec9-b5a6-42c6-a31a-5a60160aa27e;b27beba7-ca02-4041-a9e0-1793bcd141fe;861ecc5b-9a38-4fbd-b0fd-5dad9dd083eb;;1973-09-16;dep.marceloaguiar@camara.gov.br;160660;MARCELO THEODORO DE AGUIAR;MARCELO AGUIAR;;M;799d94699c9d8a873e31aec41d5dec0f;29456ec9-b5a6-42c6-a31a-5a60160aa27e
577;2015-07-07;2015-02-03;Afastamento;74141;53;BA;Efetivado;26c4c0c2-1c52-4597-829b-49d56d26eb02;b27beba7-ca02-4041-a9e0-1793bcd141fe;60e41dcc-8762-439c-8012-8d622d6824a5;;1968-12-28;dep.fernandotorres@camara.gov.br;160676;FERNANDO DANTAS TORRES;FERNANDO TORRES;Empresário;M;f7e0504294e53e01c6268e03c5b6d951;26c4c0c2-1c52-4597-829b-49d56d26eb02
578;2016-02-01;2015-07-09;Afastamento;74141;53;BA;Efetivado;26c4c0c2-1c52-4597-829b-49d56d26eb02;b27beba7-ca02-4041-a9e0-1793bcd141fe;4af2febb-1ae6-4915-b890-a62bfa6f8d69;;1968-12-28;dep.fernandotorres@camara.gov.br;160676;FERNANDO DANTAS TORRES;FERNANDO TORRES;Empresário;M;f7e0504294e53e01c6268e03c5b6d951;26c4c0c2-1c52-4597-829b-49d56d26eb02
579;2017-01-23;2016-02-03;Secretário de Estado;74141;12;BA;Efetivado;26c4c0c2-1c52-4597-829b-49d56d26eb02;b27beba7-ca02-4041-a9e0-1793bcd141fe;dbb4c8d0-0cd4-458e-a369-9cd2efb05f93;;1968-12-28;dep.fernandotorres@camara.gov.br;160676;FERNANDO DANTAS TORRES;FERNANDO TORRES;Empresário;M;f7e0504294e53e01c6268e03c5b6d951;26c4c0c2-1c52-4597-829b-49d56d26eb02
580;2017-02-03;2017-02-01;Secretário de Estado;;12;BA;Efetivado;26c4c0c2-1c52-4597-829b-49d56d26eb02;b27beba7-ca02-4041-a9e0-1793bcd141fe;6bcb3af2-5d5c-455a-804e-e61e91c1f39f;;1968-12-28;dep.fernandotorres@camara.gov.br;160676;FERNANDO DANTAS TORRES;FERNANDO TORRES;Empresário;M;f7e0504294e53e01c6268e03c5b6d951;26c4c0c2-1c52-4597-829b-49d56d26eb02
581;2017-08-22;2017-08-01;Secretário de Estado;;12;BA;Efetivado;26c4c0c2-1c52-4597-829b-49d56d26eb02;b27beba7-ca02-4041-a9e0-1793bcd141fe;f0a27431-103b-490a-b4b3-90ffbfbd1869;;1968-12-28;dep.fernandotorres@camara.gov.br;160676;FERNANDO DANTAS TORRES;FERNANDO TORRES;Empresário;M;f7e0504294e53e01c6268e03c5b6d951;26c4c0c2-1c52-4597-829b-49d56d26eb02
582;;2017-09-22;;;;BA;Efetivado;26c4c0c2-1c52-4597-829b-49d56d26eb02;b27beba7-ca02-4041-a9e0-1793bcd141fe;09da6453-0087-4d5d-983c-72d57178b170;;1968-12-28;dep.fernandotorres@camara.gov.br;160676;FERNANDO DANTAS TORRES;FERNANDO TORRES;Empresário;M;f7e0504294e53e01c6268e03c5b6d951;26c4c0c2-1c52-4597-829b-49d56d26eb02
583;2015-07-07;2015-02-03;Afastamento;178979;53;SP;Efetivado;2a0b73b3-1f65-4b38-8822-5458f3e6efde;b27beba7-ca02-4041-a9e0-1793bcd141fe;98ab9024-db56-4c0b-a36b-5afdce5e97ea;;1946-06-13;dep.antoniocarlosmendesthame@camara.gov.br;73584;ANTONIO CARLOS DE MENDES THAME;ANTONIO CARLOS MENDES THAME;;M;61f3bb7a8e6bbe17e3988dad717d6f24;2a0b73b3-1f65-4b38-8822-5458f3e6efde
584;2015-10-19;2015-07-14;Afastamento;178979;53;SP;Efetivado;2a0b73b3-1f65-4b38-8822-5458f3e6efde;b27beba7-ca02-4041-a9e0-1793bcd141fe;c9c3b622-427a-4e52-81a0-d7e405ccc0ea;;1946-06-13;dep.antoniocarlosmendesthame@camara.gov.br;73584;ANTONIO CARLOS DE MENDES THAME;ANTONIO CARLOS MENDES THAME;;M;61f3bb7a8e6bbe17e3988dad717d6f24;2a0b73b3-1f65-4b38-8822-5458f3e6efde
585;2016-04-14;2015-10-21;Afastamento;178979;53;SP;Efetivado;2a0b73b3-1f65-4b38-8822-5458f3e6efde;b27beba7-ca02-4041-a9e0-1793bcd141fe;9b2a8e08-7436-4fd2-9e1c-ea2329b35d7d;;1946-06-13;dep.antoniocarlosmendesthame@camara.gov.br;73584;ANTONIO CARLOS DE MENDES THAME;ANTONIO CARLOS MENDES THAME;;M;61f3bb7a8e6bbe17e3988dad717d6f24;2a0b73b3-1f65-4b38-8822-5458f3e6efde
586;2016-10-19;2016-04-19;Afastamento;178979;53;SP;Efetivado;2a0b73b3-1f65-4b38-8822-5458f3e6efde;b27beba7-ca02-4041-a9e0-1793bcd141fe;f50ca4a0-a5ff-4207-abba-3eb2a46787a7;;1946-06-13;dep.antoniocarlosmendesthame@camara.gov.br;73584;ANTONIO CARLOS DE MENDES THAME;ANTONIO CARLOS MENDES THAME;;M;61f3bb7a8e6bbe17e3988dad717d6f24;2a0b73b3-1f65-4b38-8822-5458f3e6efde
587;;2016-10-21;;178979;;SP;Efetivado;2a0b73b3-1f65-4b38-8822-5458f3e6efde;b27beba7-ca02-4041-a9e0-1793bcd141fe;ba365ed9-b5d8-4c41-9db4-3873b4c5ac51;;1946-06-13;dep.antoniocarlosmendesthame@camara.gov.br;73584;ANTONIO CARLOS DE MENDES THAME;ANTONIO CARLOS MENDES THAME;;M;61f3bb7a8e6bbe17e3988dad717d6f24;2a0b73b3-1f65-4b38-8822-5458f3e6efde
588;2015-07-07;2015-02-03;Afastamento;141385;53;SP;Efetivado;6f85d088-30b0-4b0f-a955-1ebc68352634;b27beba7-ca02-4041-a9e0-1793bcd141fe;11555122-b919-4b20-b9de-075742404a56;;1957-06-18;dep.lobbeneto@camara.gov.br;74277;ANTONIO ADOLPHO LOBBE NETO;LOBBE NETO;Biomédico;M;ff07c0bae83c39ebfe249147acf484b8;6f85d088-30b0-4b0f-a955-1ebc68352634
589;2015-10-19;2015-07-14;Afastamento;141385;53;SP;Efetivado;6f85d088-30b0-4b0f-a955-1ebc68352634;b27beba7-ca02-4041-a9e0-1793bcd141fe;6d718dbc-aa98-4537-a1fb-0a493f1f54e0;;1957-06-18;dep.lobbeneto@camara.gov.br;74277;ANTONIO ADOLPHO LOBBE NETO;LOBBE NETO;Biomédico;M;ff07c0bae83c39ebfe249147acf484b8;6f85d088-30b0-4b0f-a955-1ebc68352634
590;2016-04-14;2015-10-21;Afastamento;141385;53;SP;Efetivado;6f85d088-30b0-4b0f-a955-1ebc68352634;b27beba7-ca02-4041-a9e0-1793bcd141fe;db713416-ff21-48fc-9dfe-d23f85cafa2b;;1957-06-18;dep.lobbeneto@camara.gov.br;74277;ANTONIO ADOLPHO LOBBE NETO;LOBBE NETO;Biomédico;M;ff07c0bae83c39ebfe249147acf484b8;6f85d088-30b0-4b0f-a955-1ebc68352634
591;2016-10-19;2016-04-19;Afastamento;178990;53;SP;Efetivado;6f85d088-30b0-4b0f-a955-1ebc68352634;b27beba7-ca02-4041-a9e0-1793bcd141fe;bfe04e21-c1ee-4549-9fae-a2012b940110;;1957-06-18;dep.lobbeneto@camara.gov.br;74277;ANTONIO ADOLPHO LOBBE NETO;LOBBE NETO;Biomédico;M;ff07c0bae83c39ebfe249147acf484b8;6f85d088-30b0-4b0f-a955-1ebc68352634
592;;2016-10-21;;178990;;SP;Efetivado;6f85d088-30b0-4b0f-a955-1ebc68352634;b27beba7-ca02-4041-a9e0-1793bcd141fe;865fb7ef-fe80-4028-80e4-15e87497688d;;1957-06-18;dep.lobbeneto@camara.gov.br;74277;ANTONIO ADOLPHO LOBBE NETO;LOBBE NETO;Biomédico;M;ff07c0bae83c39ebfe249147acf484b8;6f85d088-30b0-4b0f-a955-1ebc68352634
593;2015-10-05;2015-02-03;Afastamento;73447;53;SP;Efetivado;2cbbf654-802b-4eb0-92e1-13eaadc943ae;b27beba7-ca02-4041-a9e0-1793bcd141fe;e45723ae-7c29-459d-8222-c4ff6dbfe169;;1961-07-17;dep.walterihoshi@camara.gov.br;141560;WALTER SHINDI IIHOSHI;WALTER IHOSHI;Administrador de Empresas;M;9f1fd94a33f1b6365f0649e81090c182;2cbbf654-802b-4eb0-92e1-13eaadc943ae
594;;2017-01-01;;73447;;SP;Efetivado;2cbbf654-802b-4eb0-92e1-13eaadc943ae;b27beba7-ca02-4041-a9e0-1793bcd141fe;e2d7fb82-7c77-4749-b3f7-1962da709c29;;1961-07-17;dep.walterihoshi@camara.gov.br;141560;WALTER SHINDI IIHOSHI;WALTER IHOSHI;Administrador de Empresas;M;9f1fd94a33f1b6365f0649e81090c182;2cbbf654-802b-4eb0-92e1-13eaadc943ae
595;2016-04-15;2015-02-03;Afastamento;141441;53;MG;Suplente;685c1a71-72a1-43be-8165-5f005cd1f635;b27beba7-ca02-4041-a9e0-1793bcd141fe;ab9b33b0-4d48-49a6-a5d6-81c84af0821e;;1964-05-30;dep.ademircamilo@camara.gov.br;133374;ADEMIR CAMILO PRATES RODRIGUES;ADEMIR CAMILO;;M;0619a608d90f2633bc0b259580c3b13e;685c1a71-72a1-43be-8165-5f005cd1f635
596;;2016-04-19;;74160;;MG;Suplente;685c1a71-72a1-43be-8165-5f005cd1f635;b27beba7-ca02-4041-a9e0-1793bcd141fe;89992e58-ccb5-458c-8f4d-268664712080;;1964-05-30;dep.ademircamilo@camara.gov.br;133374;ADEMIR CAMILO PRATES RODRIGUES;ADEMIR CAMILO;;M;0619a608d90f2633bc0b259580c3b13e;685c1a71-72a1-43be-8165-5f005cd1f635
597;;2015-02-04;;72442;;PE;Efetivado;a1bcdd41-43f7-4fc7-91b4-c550645c40f7;b27beba7-ca02-4041-a9e0-1793bcd141fe;96722c04-3c24-421f-9174-7e521dd042a2;;1962-10-22;dep.augustocoutinho@camara.gov.br;160665;AUGUSTO RODRIGUES COUTINHO DE MELO;AUGUSTO COUTINHO ;;M;1837207751500d52499c13f13e1fb5f0;a1bcdd41-43f7-4fc7-91b4-c550645c40f7
598;2015-05-21;2015-02-04;Afastamento;160646;53;PR;Efetivado;0c0773c7-4ec3-4195-98ae-3c709d99bcff;b27beba7-ca02-4041-a9e0-1793bcd141fe;51dcbbb1-a4c7-4d4c-a281-d4c3929b60f2;;1969-03-20;dep.osmarbertoldi@camara.gov.br;180545;OSMAR STUART BERTOLDI;OSMAR BERTOLDI;;M;569da6fd21c945e201bffde90386c4ba;0c0773c7-4ec3-4195-98ae-3c709d99bcff
599;;2016-11-01;;;;PR;Efetivado;0c0773c7-4ec3-4195-98ae-3c709d99bcff;b27beba7-ca02-4041-a9e0-1793bcd141fe;94d6d53c-a761-479d-93d1-1a601320d12e;;1969-03-20;dep.osmarbertoldi@camara.gov.br;180545;OSMAR STUART BERTOLDI;OSMAR BERTOLDI;;M;569da6fd21c945e201bffde90386c4ba;0c0773c7-4ec3-4195-98ae-3c709d99bcff
600;2015-07-07;2015-02-04;Afastamento;74571;53;BA;Suplente;2122616b-231c-48ef-bcb6-5700a5b5937f;b27beba7-ca02-4041-a9e0-1793bcd141fe;abd2140f-9ef8-47b4-a556-83e5fc32e6f8;;1960-11-07;dep.davidsonmagalhaes@camara.gov.br;101309;DAVIDSON DE MAGALHÃES SANTOS;DAVIDSON MAGALHÃES;;M;be691f02a69334caf6da6bd011c00512;2122616b-231c-48ef-bcb6-5700a5b5937f
601;2016-02-01;2015-07-09;Afastamento;74571;53;BA;Suplente;2122616b-231c-48ef-bcb6-5700a5b5937f;b27beba7-ca02-4041-a9e0-1793bcd141fe;8f339410-65fb-42f7-9a1a-83c53aea1443;;1960-11-07;dep.davidsonmagalhaes@camara.gov.br;101309;DAVIDSON DE MAGALHÃES SANTOS;DAVIDSON MAGALHÃES;;M;be691f02a69334caf6da6bd011c00512;2122616b-231c-48ef-bcb6-5700a5b5937f
602;2016-07-25;2016-02-03;Afastamento;74571;53;BA;Suplente;2122616b-231c-48ef-bcb6-5700a5b5937f;b27beba7-ca02-4041-a9e0-1793bcd141fe;e0ead3bb-c140-4a20-9427-12145519e650;;1960-11-07;dep.davidsonmagalhaes@camara.gov.br;101309;DAVIDSON DE MAGALHÃES SANTOS;DAVIDSON MAGALHÃES;;M;be691f02a69334caf6da6bd011c00512;2122616b-231c-48ef-bcb6-5700a5b5937f
603;2017-08-01;2017-01-01;Afastamento;178859;53;BA;Suplente;2122616b-231c-48ef-bcb6-5700a5b5937f;b27beba7-ca02-4041-a9e0-1793bcd141fe;5493b857-5245-4936-a487-2e638c2e46e5;;1960-11-07;dep.davidsonmagalhaes@camara.gov.br;101309;DAVIDSON DE MAGALHÃES SANTOS;DAVIDSON MAGALHÃES;;M;be691f02a69334caf6da6bd011c00512;2122616b-231c-48ef-bcb6-5700a5b5937f
604;;2017-08-22;;160676;;BA;Suplente;2122616b-231c-48ef-bcb6-5700a5b5937f;b27beba7-ca02-4041-a9e0-1793bcd141fe;c0fe9792-1cab-4460-98f0-480dc603961f;;1960-11-07;dep.davidsonmagalhaes@camara.gov.br;101309;DAVIDSON DE MAGALHÃES SANTOS;DAVIDSON MAGALHÃES;;M;be691f02a69334caf6da6bd011c00512;2122616b-231c-48ef-bcb6-5700a5b5937f
